id,record_Number,account_number,account_type,account_limit,account_open_date,account_balance
01JAQ4GDB62YBNGYB5K3QZ5F7J,334,c21867fa131a41fa56cecf037db6618bdcb87b7f,credit,Account exceeded transaction limit,4/13/2024,5571.14
01JAQ4GDB75JEC7SCGMA92SY5P,335,a9df38285f68c54d62d6d8c923ebd05f8186b827,savings,Account temporarily restricted due to security concerns,7/7/2024,5078.92
01JAQ4GDB79MJ0SCE7JJ06F4FA,336,61e97b0c90e94aec920ab57c49161b9e69fd60b0,credit,Account temporarily restricted due to security concerns,9/12/2024,8334.1
01JAQ4GDB8QHVEXW8NSCW91ZRD,337,8f72f97887af21c9f1a2325c45cab96a30c721eb,investment,Account exceeded transaction limit,6/28/2024,3690.83
01JAQ4GDB9N66QN9BCCTS58K4J,338,f7790a2e73d872963ab7d8ee62c90cf0c90a8ffe,checking,Account temporarily restricted due to security concerns,12/13/2023,5303.04
01JAQ4GDBAJN9NJWE71FV5MN1J,339,2f4f237717fbb15104035f13b4b010e29dc51f6a,checking,Account temporarily restricted due to security concerns,11/1/2023,6739.97
01JAQ4GDBBG1NHHY5BEWF475FX,340,7e7b7c7d65bb4221b5d780662e32b1918dc40b4f,checking,Account under review for suspicious activity,10/20/2024,7204.95
01JAQ4GDBBBQF64QK9QR1Q8Z94,341,4f3f20a5c53a186c40e20f84cfcc83a86449b307,credit,Account exceeded transaction limit,12/24/2023,7805.61
01JAQ4GDBCHVNDHPJCQXRZCSYY,342,f9c9415a8b9157c012d8ca7650d1aa784aa6656d,credit,Account temporarily restricted due to security concerns,1/5/2024,6949.16
01JAQ4GDBC41FDQS5CXEQQF6V2,343,8807b15bd6e6cd8f8f63ba63013c962e9c0643db,savings,Account temporarily restricted due to security concerns,7/17/2024,4222.76
01JAQ4GDBDT9SC468PB4MEJN31,344,26805dcde5ef57e27e18c35c8eb218a0571e0adb,credit,Account temporarily restricted due to security concerns,1/8/2024,4169.14
01JAQ4GDBEC4E4AA0SZF3YS45D,345,49f5073beac94f1eef3928d4c2949ee8852cece4,investment,Account temporarily restricted due to security concerns,3/6/2024,4795.56
01JAQ4GDBERXM63TA24VBAGX6D,346,4cf3d6c81288fb5647dd9dcf506e619229e39556,savings,Account exceeded transaction limit,6/27/2024,7256.45
01JAQ4GDBFMGRF3S9C15M5HW1Q,347,8b3a3df43860e3f158e4be1f19d358de9c1a83ff,checking,Account temporarily restricted due to security concerns,3/6/2024,2908.91
01JAQ4GDBG1FSZQVNXJTHV2SD2,348,8feb9f066f7d8afa2caaa6764a924b553f3db560,checking,Account temporarily restricted due to security concerns,7/23/2024,1.39
01JAQ4GDBGFQGM9Q870XSGPQ9H,349,bd1eaf7b5e0f583448ce6e183946a0699dbef6ee,checking,Account under review for suspicious activity,11/22/2023,6873.8
01JAQ4GDBHTCXZCMWDTKWMFAQA,350,307fb4b1c018de6128ae96c0629ec88a15c6de5b,checking,Account under review for suspicious activity,10/26/2023,5623.48
01JAQ4GDBJRQHB8JP4FSSTPV5M,351,ffe3db91f9ff89ef95b1facf6acd9c3879582cf0,savings,Account temporarily restricted due to security concerns,3/17/2024,56.45
01JAQ4GDBJXENJJZ9QMQW8GE4Q,352,9f19672fe27415382b2855d461991fa8ed4b6d62,credit,Account temporarily restricted due to security concerns,11/28/2023,9479.93
01JAQ4GDBKJE2CXRHCY369T721,353,7b9d37eb1fde06b4aa43f7e1bb23a177d2258471,checking,Account exceeded transaction limit,4/8/2024,1599.64
01JAQ4GDBMCWA47DJ3AR6R2BNH,354,10040c25205b75ace772cee2449b3e0ffbedf605,savings,Account under review for suspicious activity,10/5/2024,1208.33
01JAQ4GDBN1WD8KP1D4HYQST54,355,1bd9d83dadb0069caafd322f0f469cf430fad18a,investment,Account under review for suspicious activity,8/21/2024,1790.62
01JAQ4GDBNMCWKZD91W695AHT3,356,512e18f8ba635b325cb0fe4d0ae00b3f7b88d053,investment,Account exceeded transaction limit,7/29/2024,3820.86
01JAQ4GDBP3MSZH7M4SRFWGCZ6,357,f80903621e17fed7a5d6c2cc6aabb6e955d75c4c,checking,Account temporarily restricted due to security concerns,10/17/2024,873.85
01JAQ4GDBQPS0B2HN90PQAZHFQ,358,8f4b01e5dbd032e263754cf62a81046fd2b74639,credit,Account exceeded transaction limit,7/19/2024,5803.26
01JAQ4GDBQ9MWS6STMQFB8AGPM,359,05f3d40337274b0c1a7a045c952faea34deb2ab3,savings,Account temporarily restricted due to security concerns,6/10/2024,4511.91
01JAQ4GDBR3FADK18WM98E468D,360,c5a5a7d3225951bd5be3f8752ef0ab49431ef87f,checking,Account exceeded transaction limit,9/2/2024,378.84
01JAQ4GDBS791ETM4M4ZJPMYCJ,361,87f29a75590c6c35b3da3b610e2126671b7c6e8b,credit,Account exceeded transaction limit,8/11/2024,5280.44
01JAQ4GDBSG2NHWDH1VJ54Q3BG,362,751f40f014095361d1c5006913ceb6744a6439cd,credit,Account exceeded transaction limit,4/29/2024,4802.51
01JAQ4GDBT0Q0G47SC3K75ESMP,363,e4e2df077604e2297ca61d6ca4157de7b5df2739,checking,Account temporarily restricted due to security concerns,11/26/2023,5343.22
01JAQ4GDBTPBR9682XDMM0WDZP,364,ad0f9f7b8ce0c3a7ce7825d07518e46f89a9d8fc,investment,Account exceeded transaction limit,2/13/2024,2628.65
01JAQ4GDBVFNJCA0SSS35FETTM,365,abe568bd8c06f3cd459a85a1941c7e69d7a47b83,credit,Account under review for suspicious activity,12/15/2023,8125.39
01JAQ4GDBWKZ48H8XJ1707DGMN,366,d3e6bbcc20c3654d29f741277d2e4648e58eb101,credit,Account exceeded transaction limit,1/4/2024,3224.74
01JAQ4GDBWET4QJ82G98MZWHQY,367,f38c2cdde1ccd375d9ff48488057ec3eda9a8eb0,investment,Account exceeded transaction limit,6/2/2024,8541.01
01JAQ4GDBXGAZZTZBG7S6SMHHW,368,a3d5233ed597c0008f81e178e6f6ea113ff3f5b5,credit,Account temporarily restricted due to security concerns,3/17/2024,8204.79
01JAQ4GDBYYYC4TAE1S8RA6T8Y,369,466b167c20182c4f548907b032d592a54b6c1c23,savings,Account exceeded transaction limit,2/23/2024,9721.67
01JAQ4GDBY69C2P1K23WEY6NPG,370,8b1357fee5177d11efa340c4b396483adcb7080c,investment,Account exceeded transaction limit,7/6/2024,9733.67
01JAQ4GDBZX6H6E71RCCHJ9GT4,371,4a78e78d0a4fc122a470358216660d878b441510,investment,Account exceeded transaction limit,7/2/2024,2421.06
01JAQ4GDBZ4TK14FRXVZXEEG0R,372,220fb65c236cd91436bf7fe29e7bb3f0f9d827a4,credit,Account temporarily restricted due to security concerns,12/24/2023,3046.11
01JAQ4GDC0GYQSHTDDBPPTTQBE,373,1fdf3507d172c7b8926ee6b3d22e0dcf6605c007,credit,Account temporarily restricted due to security concerns,3/21/2024,7722.26
01JAQ4GDC1FJ36XAZH49N7J7Y2,374,ec497101d62806ccf5b00a4b6dc35d7731243f4c,checking,Account under review for suspicious activity,4/6/2024,4754.7
01JAQ4GDC17K0AH0THZN0SJNPK,375,8a03807cc94bbaa05c7d335a790e73ad7682c5c6,checking,Account exceeded transaction limit,10/20/2024,7985.25
01JAQ4GDC2D68BBDHPMRBMZ8RK,376,04a36e7d48f33975b1c22d0ce4954340636dce75,investment,Account temporarily restricted due to security concerns,10/24/2023,6040.6
01JAQ4GDC31MBGZY2W5JSTWTNC,377,d5f45d8b9f9a0baaf6cad195174c0e2d0d32acd7,checking,Account exceeded transaction limit,7/24/2024,3799.18
01JAQ4GDC3RXB2FZKWP1950MZ8,378,2ead6783bd02d3ebaba849799ab0f56ad13e3bb7,savings,Account under review for suspicious activity,7/14/2024,406.06
01JAQ4GDC4X9VDR1D1NDWFP40X,379,bead6378500de49e5436579798bd858014cc814a,investment,Account under review for suspicious activity,1/21/2024,2739.23
01JAQ4GDC53E4ANB155X1MHNGN,380,249b647131d950933a6a03bf401c1e295b1a14f9,checking,Account under review for suspicious activity,3/14/2024,9515.58
01JAQ4GDC63XEZ6ZX25DQ8J4KM,381,96338370869c1abe9f6aa578922b090af36f5658,checking,Account temporarily restricted due to security concerns,9/27/2024,7667.9
01JAQ4GDC63KYPPR3PHAZPP9ZN,382,bc9680ed3701bdced51379bdbfd21efa93cce46c,credit,Account temporarily restricted due to security concerns,7/24/2024,2985.83
01JAQ4GDC7PSNA8NFW9TQMD4KV,383,a5245127e58f3d7bff36ed897f6836ed65b6436d,investment,Account temporarily restricted due to security concerns,11/19/2023,3815.92
01JAQ4GDC8DJPM4RD1XGGW63PG,384,2f328dedd4d1260bb4b616123f51fc524e1ba440,savings,Account temporarily restricted due to security concerns,8/23/2024,9769.44
01JAQ4GDC8N82B4EFVSS2SQM8W,385,218245ff7605b52dcafcafc269873f7163e71dc6,credit,Account temporarily restricted due to security concerns,5/1/2024,9711.94
01JAQ4GDC9MR5ST72SSHCD93S4,386,16810483998361d01f91aa9b887bf3e90ce1bd6e,checking,Account under review for suspicious activity,8/5/2024,9963.7
01JAQ4GDCAZ8PB71NJ0CWC4AQM,387,6651f3c9d5f447ddcd7aaf65d1ac99725c73c048,credit,Account under review for suspicious activity,2/6/2024,5040.54
01JAQ4GDCA1SXS4WAKCJQYEVK3,388,d2f42996cb0134ad9e8dfae105cdda949e07009c,investment,Account temporarily restricted due to security concerns,6/1/2024,8744.57
01JAQ4GDCBH531W6FAB92KDQEE,389,5d4d50ae3d4215a497433a797242b823a4062d02,checking,Account under review for suspicious activity,4/30/2024,2522.14
01JAQ4GDCBV0468B624F8EXRAT,390,6700b266d152b906e923fb8937e0045f74d9bfdf,savings,Account under review for suspicious activity,10/18/2024,6030.51
01JAQ4GDCCP54R6D52YGY7DC2N,391,f326db4061df674c0af89bf50cfc117b4d4fd4a4,credit,Account exceeded transaction limit,10/2/2024,7216.47
01JAQ4GDCDCQDS32GD40XWNN8R,392,96efcf3b4d808271a7ca8af997427520e8a20ac6,credit,Account temporarily restricted due to security concerns,10/29/2023,2745.33
01JAQ4GDCDG7SBS7Z8XZ5VJ76C,393,3e3adcadfba524ef02af173184119c34dc6f5b3d,investment,Account under review for suspicious activity,5/29/2024,5724.7
01JAQ4GDCERCZ1HRSHGTM7X8FD,394,12af4f24392c461f7eed24700d4dd69be7ba58cf,investment,Account under review for suspicious activity,4/20/2024,5788.6
01JAQ4GDCF3F5YY01Z88GEY6QA,395,1db5fa38047c4bbc44f1288dfe29d6b42294e684,credit,Account temporarily restricted due to security concerns,7/25/2024,7912.42
01JAQ4GDCF8MQSKZNYT7WWES2N,396,a3ff42d6ab68de1f03db21ced2ccf1068dfec9dc,checking,Account exceeded transaction limit,5/17/2024,3043.68
01JAQ4GDCGYY280Q6QB5SG5SP3,397,f66017174df9f0c54f96fde0a53c2309fabd4521,savings,Account under review for suspicious activity,2/4/2024,1242.14
01JAQ4GDCG30HREX6XMHCDAD9T,398,be2068975f260b258256ec6bd82f0fbe8b08bd1c,investment,Account under review for suspicious activity,11/29/2023,7170.23
01JAQ4GDCHDAX1XZ450XPT4HJ0,399,690b27e7cfc4832c3ce9576724de1f9f1f0f25b7,checking,Account exceeded transaction limit,6/1/2024,7718.07
01JAQ4GDCJDKQY4021ABEF4BW2,400,37b79bdbffb3a8b11851cf6bcc17c12a4057bcee,checking,Account exceeded transaction limit,6/8/2024,5072.15
01JAQ4GDCJ3QA9RH1WFVXJZ52G,401,165d7e046d74d10e8eea65c41559ef797a0c56b9,savings,Account temporarily restricted due to security concerns,1/8/2024,5825.63
01JAQ4GDCK59NXX9WY7VJSCNTX,402,57e4b309fe874c304c292acc78c270894cdc395e,checking,Account temporarily restricted due to security concerns,6/6/2024,8036.66
01JAQ4GDCKJTBT3VDQX01BJXHP,403,fca18d080d3c0568d3ad99b27e3c728c8713d72e,credit,Account under review for suspicious activity,11/17/2023,4208.57
01JAQ4GDCN99ZYPDENPWNNHVHV,404,ac138f29ede0c960297fac4c9b8ed885b063982c,credit,Account exceeded transaction limit,11/24/2023,3170.11
01JAQ4GDCNFZS1NA8GQTDTAN0H,405,5a8c126f3370b62c2535a0081b793c8e7bd258c1,investment,Account exceeded transaction limit,11/26/2023,4714.53
01JAQ4GDCPB0SPNSJ3VP2S3NJV,406,2883f24c483410a7c6889c097fd85ff6bbd21e0a,checking,Account exceeded transaction limit,3/12/2024,6377.16
01JAQ4GDCQNY52DB20WZC30YEX,407,25a289a5b29d6bc4f78eb565da46dc2c03721741,savings,Account under review for suspicious activity,2/17/2024,9958.97
01JAQ4GDCQ7ZWGBMHASVZPDZG7,408,e6e1a12b7c07fd394d81fc5944a42d73258e38d8,checking,Account under review for suspicious activity,10/14/2024,1268.91
01JAQ4GDCRKPB22GNMRRN8HSFM,409,b727762bfafee7b6b919c5ded3042762c6b237cb,investment,Account temporarily restricted due to security concerns,5/5/2024,8396.75
01JAQ4GDCS6WB7JH1M4AZ0VMC0,410,2df2200a9183a59d0a8f6cd2a4568c3629227f7f,credit,Account under review for suspicious activity,7/24/2024,423.92
01JAQ4GDCSD4ZRMRRA056RKSJR,411,11085144efcb788ba8531553e4d1e6e6c6ac5dab,credit,Account temporarily restricted due to security concerns,6/19/2024,6762.56
01JAQ4GDCTXF7RTHAXKNBX6SMG,412,0088f558e36b0b08681ccb67aa24bb53ca67c185,investment,Account temporarily restricted due to security concerns,8/4/2024,4884.87
01JAQ4GDCVNK9FW9ZKCGWACP0V,413,0435735e942c36219786ba528750e9fa1a4afd35,savings,Account under review for suspicious activity,1/19/2024,117.98
01JAQ4GDCVGZH8JDPSBVHZHFQT,414,1cf3a803141644b598ce1c1dde525eb1bf121fe4,investment,Account temporarily restricted due to security concerns,9/8/2024,3285.53
01JAQ4GDCWKE0WS97NN4RATGAF,415,03f4eae06f1e888c42fc76cfa71bb1e87f225de5,credit,Account temporarily restricted due to security concerns,8/17/2024,7779.58
01JAQ4GDCXJDAFYK7Y0H9GH76X,416,67adffc92511660788ebe354693d76498c0ea024,investment,Account under review for suspicious activity,7/12/2024,4574.46
01JAQ4GDCXHPRVQTQYGR1KSVV6,417,423f5647c6fb4c954f3c6704719776214fc0a521,checking,Account under review for suspicious activity,6/4/2024,1651.61
01JAQ4GDCY3XJBQW3CXGY59DG1,418,f918c12660e92c561d92676fcdb0c5c23e1d4d31,investment,Account exceeded transaction limit,12/16/2023,3265.14
01JAQ4GDCZRNDJE6Y5E99PBVFV,419,a86b81c43766fb6f3ffd88c82004e1f13d0adcac,credit,Account under review for suspicious activity,3/14/2024,9495.27
01JAQ4GDD0B909220ADS1NKY78,420,dc35407a6bf85e9c06fee19b3458adb4f98beb3c,investment,Account temporarily restricted due to security concerns,10/18/2024,2219.83
01JAQ4GDD1P61CW2HJXXH3T5WV,421,1d3901498d6f8c01fc4cf66df7baa19f6b35f75b,investment,Account temporarily restricted due to security concerns,6/6/2024,9985.21
01JAQ4GDD1HZ9KMJPSJ564X2T3,422,9e7966153b7f4eff63186092b2698b87162cedd8,investment,Account under review for suspicious activity,10/7/2024,4994.84
01JAQ4GDD2SJAAAW5BVZ3TY4WR,423,bff4a1d9e537c8565d4b3d16bd6d75a9c443648f,investment,Account temporarily restricted due to security concerns,8/10/2024,5667.25
01JAQ4GDD3207ND5VFAKJJXJ7A,424,6edb23ac47df5f63d41158f579c9882ae3859bf4,checking,Account under review for suspicious activity,11/1/2023,6966.78
01JAQ4GDD4KDHJJK2E1DDBS8CB,425,723cb0916a46a933d77af3933d17416cd92e4648,savings,Account under review for suspicious activity,12/9/2023,1533.2
01JAQ4GDD4Z5B67J54FTQ04HMS,426,126695e77deae64dc74b9a7383245069f15183b2,checking,Account temporarily restricted due to security concerns,3/27/2024,3502.41
01JAQ4GDD5TQKEXPJVE9C5HZ18,427,c977aab4f72f202b800370a0663215fe6055ac26,checking,Account exceeded transaction limit,12/15/2023,5173.5
01JAQ4GDD6GNHXJSKEC5GJGZSK,428,bb7521391f0129471b6b6a897a3a6afaa1f9dcb4,savings,Account exceeded transaction limit,12/25/2023,7619.32
01JAQ4GDD65YFPZEFFJMPHSEC6,429,fd67b4928a912e0c7bb12d784ec5da033c591472,savings,Account temporarily restricted due to security concerns,3/22/2024,4424.14
01JAQ4GDD78KKSKESHBR4FKWQZ,430,972ba8e4dfbc0435455bd9ccde22b6bf39632fe6,savings,Account temporarily restricted due to security concerns,12/2/2023,3190.31
01JAQ4GDD7E6KT2QT76EEBBZXA,431,40483da2b7dd978baa1285d0ac2e1e16b4ba1373,checking,Account under review for suspicious activity,10/30/2023,4225.44
01JAQ4GDD8WS3TDSATMS98Z6D9,432,d34bf69020b32a3677b5d0e0cb53de876a1cba21,credit,Account under review for suspicious activity,7/6/2024,376.4
01JAQ4GDD8KQ36X7DBFD4TDK4Z,433,bd86f04ae1d6a8c87a4629b3788602ea330272eb,checking,Account temporarily restricted due to security concerns,2/28/2024,8629.75
01JAQ4GDD9EC2XBVYHFEP6WNXB,434,fde0bac5921b75dc270a77825c57bdead2536fa8,credit,Account under review for suspicious activity,4/27/2024,597.65
01JAQ4GDD9V7JB70FS9K57VZBV,435,482e901e433fd6ec9dbe36fdd4a2e3db2fb71230,investment,Account under review for suspicious activity,4/15/2024,1217.86
01JAQ4GDDAJ6M3KPMJ9V3AQSNJ,436,c7799dc4a4eda401cf34dd428eb5830a24a3ca6f,credit,Account temporarily restricted due to security concerns,8/30/2024,7966.51
01JAQ4GDDASDJZXVNNZ6XV027W,437,8b8dc233822742840481bfbc1b6c1eeb6604a095,credit,Account under review for suspicious activity,9/2/2024,9155.13
01JAQ4GDDBN0P8X07SF8QA142K,438,b83761e40d1700e0ee41653f9e750ba1e56b03ce,checking,Account under review for suspicious activity,4/24/2024,7864.01
01JAQ4GDDCQ0M1WZFGSR6BDH4Z,439,d562617e8cacbad27c44a7473691ee6fd4cc7511,checking,Account exceeded transaction limit,3/31/2024,9512.64
01JAQ4GDDC84415TBD1FK3KEC1,440,cbdb01013c9516a33f8c8d37d6673299cc2fc6db,checking,Account exceeded transaction limit,4/12/2024,6602.07
01JAQ4GDDDWYWJW8G0KRZC5K4N,441,8e2eccffd2081e2bfeda12ff5a17c09f5f51c2a1,savings,Account under review for suspicious activity,11/19/2023,9376.57
01JAQ4GDDD616NKPFCHSCB3Q2N,442,218b8b7da91d4ee58e1de8bdfe20a78174d54b7e,credit,Account under review for suspicious activity,9/16/2024,7955.94
01JAQ4GDDEAVMNF12QPG9NDNPG,443,07c4be1e4d57bd777ce978f78ae36c932377b1f8,checking,Account exceeded transaction limit,7/4/2024,7562.83
01JAQ4GDDE466D6JA43RWSNB71,444,9311dbaaf3c6bce1187dde86d290f5f0f8a457a7,credit,Account under review for suspicious activity,4/24/2024,4907.33
01JAQ4GDDFRH7RS0CSY4DHZ9PG,445,c9cce18b888e3d8a3543729c91b457b3dbc93ca4,credit,Account under review for suspicious activity,3/17/2024,4167.49
01JAQ4GDDF4PSKM0AJW8QA842K,446,71bee647cd4c8bdff84463a7c6d9af1519f843a3,checking,Account temporarily restricted due to security concerns,10/8/2024,7742.55
01JAQ4GDDGKTZ9C5TMS674SNQ3,447,ad87cc8bdf428ae36f9740db7d9591acf1e7eca1,savings,Account temporarily restricted due to security concerns,1/7/2024,5983.2
01JAQ4GDDGK22CBCN2TN1C4QAX,448,d331540655fbccec2fecfcca97a74249a3457d84,savings,Account temporarily restricted due to security concerns,9/23/2024,8762.65
01JAQ4GDDH35MXJZ3G5VH3XAXN,449,8872a7fa8c22547abda36915917c024a1df3352f,checking,Account under review for suspicious activity,9/16/2024,1528.8
01JAQ4GDDJ17S53XW28TZVZTY4,450,4db5458bdfe83839e102563f0bc68cb97cc21ba8,investment,Account exceeded transaction limit,11/9/2023,8150.73
01JAQ4GDDJNP9EM6E9NT27G2C8,451,a45a6f510ba9d1dce9b7e55f936ac40753f6a494,savings,Account under review for suspicious activity,8/17/2024,7623.46
01JAQ4GDDK607CDXW3MJZCYDHS,452,63421274cd530b53edd61535e3f36b86c131c9c1,savings,Account under review for suspicious activity,12/21/2023,6464.42
01JAQ4GDDKWJAD050T489SKWBN,453,14f50e0b0b2fcec994dd563f3d7c130f46500ddc,checking,Account under review for suspicious activity,2/10/2024,4370.59
01JAQ4GDDMGFB6Q7KH3G4B4VSB,454,c6259514f7c6dde7f4d4e03623f8c2dabe70594f,savings,Account under review for suspicious activity,11/20/2023,5870.92
01JAQ4GDDMXJ9X76Y7VT5P32TA,455,1d43f42fc0d831339424b3a6fc03d90892a1af21,credit,Account temporarily restricted due to security concerns,6/28/2024,9180.59
01JAQ4GDDN1399M09H1E9RMCW8,456,71068327bbb57f1359bf668e22c84c078de16c0a,investment,Account under review for suspicious activity,7/22/2024,4962.83
01JAQ4GDDN3YNYFS17C7SYM4YY,457,0271775bc5830fbd6daa34d1a6d55bce5c9abfbb,savings,Account temporarily restricted due to security concerns,9/19/2024,1833.74
01JAQ4GDDPC29EEB6DASQAW9H2,458,3103aa5b04a34ee811f4754ccef31597471e10fe,checking,Account under review for suspicious activity,2/19/2024,6159.75
01JAQ4GDDPY53K4KWC65Q9ZN2E,459,6a3ecd0a35537d441ef5fd5c658c15b0b137a4fb,credit,Account temporarily restricted due to security concerns,12/2/2023,1996.41
01JAQ4GDDQ3KSCADMKQT2KCEGX,460,c60136fd85c76e20b2ac279aba8179c06f594173,credit,Account under review for suspicious activity,12/12/2023,1070.09
01JAQ4GDDQMYTF5R2527JGQ29X,461,c604f0370c3c47e28b0f398b6372baad27e33822,checking,Account exceeded transaction limit,3/25/2024,9466.75
01JAQ4GDDR354XYS2CA6XX17Q3,462,ba24e99c38941d2b0a0005c68306d3c8accd9d91,checking,Account under review for suspicious activity,2/21/2024,9605.81
01JAQ4GDDRKH4MHTFXSWFS0P5X,463,17d271d72c76971938e481993913a8261b7dd667,checking,Account temporarily restricted due to security concerns,7/7/2024,6575.52
01JAQ4GDDSYS45ARW9GEBW8NVA,464,f1a9b8210558a50a0c2183221d30dbbdb3af64e1,savings,Account temporarily restricted due to security concerns,10/23/2023,3740.77
01JAQ4GDDT7708EE4B1AV7GS07,465,9178c30664c330c1ad486110f4aa02da73897db6,investment,Account temporarily restricted due to security concerns,5/2/2024,309.79
01JAQ4GDDTFG6WPDBFFAA3YNZF,466,420d1fa9a290451fb2cacf167adcc5ece1dae8c8,investment,Account under review for suspicious activity,12/13/2023,3808.7
01JAQ4GDDVZY4YDS41YMTCSYXC,467,422bbe9b76e9e27af904a0e594f900542040bfaa,credit,Account under review for suspicious activity,7/6/2024,6498.74
01JAQ4GDDVM36RM7TG8514G991,468,494cc53e14c5997c6d4f65884f38e134689866f8,credit,Account temporarily restricted due to security concerns,2/24/2024,5541.89
01JAQ4GDDWQJ9448E734EHK160,469,107d3d2a489135c49e9037223ace3bc8706a0abd,investment,Account temporarily restricted due to security concerns,9/26/2024,3865.49
01JAQ4GDDWYRY3NP4G8KNXFK8Q,470,c3530fac82882a40084b84ff575b45c10103a4d8,savings,Account temporarily restricted due to security concerns,8/5/2024,1589.63
01JAQ4GDDXT2JQ1DKYJR92XXSP,471,f39e4ecd74f3924850aede7a12ee382b1c91ce5c,credit,Account temporarily restricted due to security concerns,8/4/2024,497.76
01JAQ4GDDXMSMAHV9BW23BD86N,472,2285740fb3fb52ce191ec7ac79baf32c0cac2ae9,checking,Account under review for suspicious activity,4/3/2024,7873.95
01JAQ4GDDY304PY20D1W7EQ6SP,473,97f4005f554e309d0f4166b0ee4370da00d57ada,checking,Account under review for suspicious activity,9/21/2024,9185.83
01JAQ4GDDY27PTJVE9E9XMDQ3Z,474,f19e95709d19847a9df415cfb921824ed2aff1b3,credit,Account under review for suspicious activity,9/12/2024,1288.18
01JAQ4GDDZSDNJYSK2P23C3BXK,475,6b85874bbae1c5bbcea9423f7126bbb802dd86b0,credit,Account temporarily restricted due to security concerns,1/5/2024,7641.43
01JAQ4GDDZNN9NBY8Q850T4VE2,476,8c769f20fff8014d5d1784e0ab4243a910e18808,investment,Account exceeded transaction limit,3/17/2024,1158.99
01JAQ4GDE0TMJ28S7BGARKCQ7G,477,8a5de806e21da71ce55e9d5a1de7926d8ffad93a,investment,Account exceeded transaction limit,3/15/2024,936.29
01JAQ4GDE07H18T35TJ00GB69H,478,39e068178a1b2fa82509953aef3cecbda71c27f5,credit,Account temporarily restricted due to security concerns,6/19/2024,6493.09
01JAQ4GDE1052FHTD9A5WGM6A1,479,df93a7ce406435d47671c43b3b3c7293db3d2ccc,savings,Account temporarily restricted due to security concerns,4/13/2024,6847.11
01JAQ4GDE2GQ3HJS6GV5G15TY4,480,41f4fd1c8629d7b60aae66c6e5bbb0ca959cfc04,savings,Account temporarily restricted due to security concerns,8/1/2024,7689.76
01JAQ4GDE2H91YKC2B4JJ3Y9AF,481,99d1763621798935869a5f40cbb97faa5b1391b8,credit,Account temporarily restricted due to security concerns,4/15/2024,6856.08
01JAQ4GDE3CVQYYPWERXSZ0TQG,482,8a815a43e7c06e065470a2524e2a23dd541aeec9,credit,Account exceeded transaction limit,12/8/2023,1895.77
01JAQ4GDE3WWPYMGCHQ69R5CDZ,483,5f8e14f0e78533cf74cb5d061a6e85e0eb4d059a,investment,Account exceeded transaction limit,3/26/2024,8969.81
01JAQ4GDE4N4K5PYFZQBFQSM6P,484,ce0d26862efa29e294823c34cf55945c3198de16,savings,Account under review for suspicious activity,8/19/2024,6099.04
01JAQ4GDE4614Y5FBSNBFVCHBP,485,6cc67fb6ab25b4858713f8624de61c0fa9f82e76,checking,Account temporarily restricted due to security concerns,9/30/2024,7297.09
01JAQ4GDE52JEXF9KQZK62GAGX,486,59217f9961618b5d84ae176d3d64f4332e484605,investment,Account exceeded transaction limit,7/8/2024,9668.5
01JAQ4GDE5HY0B3ZB33BZP1XXQ,487,648c0df4accf034f5f5d717d9b4a3662dd355245,credit,Account under review for suspicious activity,11/28/2023,8468.06
01JAQ4GDE64Y1AF85HR669VQ99,488,31e5459f9742ec60108ceb19425fed04216f8a80,credit,Account temporarily restricted due to security concerns,10/17/2024,8053.97
01JAQ4GDE6A1BM71RTHB1447NJ,489,b0cfd46cec7a839153996251f89832406eb43061,checking,Account under review for suspicious activity,7/23/2024,4937.85
01JAQ4GDE7MPR037RF46SRE5KP,490,eb7895ee51f144d1ca3252351d43fefce09c288c,investment,Account under review for suspicious activity,10/15/2024,1634.87
01JAQ4GDE7QE7KZ6DFSKDAA1SF,491,cde9319a3389bc2308e91b9677745fa5b5afdb26,checking,Account under review for suspicious activity,4/6/2024,6942.68
01JAQ4GDE8E34MQ2H2X0591ZAN,492,4c3455f93012f49fdf72ec71dc18b6e15859c379,savings,Account under review for suspicious activity,1/29/2024,7511.46
01JAQ4GDE8YYS2E1WQV96EQYJ1,493,201dd37406228bbd4c5376dcfe8348112f0de11d,investment,Account exceeded transaction limit,8/3/2024,1385.85
01JAQ4GDE9XBA5NQKS4N3KG2DM,494,acf07615a050b2b9a38ea9def48cd75af29429ea,credit,Account exceeded transaction limit,2/11/2024,8963.68
01JAQ4GDE90THX7RBHNXMP0B43,495,11cdbe9fb97f23d9cc961864dbb27d362b5193fe,investment,Account under review for suspicious activity,11/1/2023,5.62
01JAQ4GDEA7NP2ETGAT7BB82DH,496,9423b7c09fde0f4ff3680b2b28154d8c444f24f3,investment,Account exceeded transaction limit,6/26/2024,8022.86
01JAQ4GDEAC84F69HFJVFEEANA,497,dc71d2c619e1e89b5f58eb227176a23e14281f58,credit,Account exceeded transaction limit,4/10/2024,8394.17
01JAQ4GDEB3NKQYPJ45W0V5JEJ,498,6bd2e637cd251bcafb1249b365d22002f86f2145,checking,Account temporarily restricted due to security concerns,8/15/2024,7379.41
01JAQ4GDEBBDKG4KM0NYAG567R,499,d10d9d11f0855c041f101148928e137130694dd9,credit,Account exceeded transaction limit,7/14/2024,4841.74
